date,away_team_abbr,home_team_abbr,away_team,home_team,open_total,close_total,away_final,home_final,season
2016-09-04,ARI,COL,Arizona Diamondbacks,Colorado Rockies,11.5,12.5,8,5,2016
2016-09-04,TOR,TAM,Toronto Blue Jays,Tampa Bay Rays,7.5,7.0,5,3,2016
2016-09-04,NYY,BAL,New York Yankees,Baltimore Orioles,9.0,9.0,4,2,2016
2016-09-04,CWS,MIN,Chicago White Sox,Minnesota Twins,10.0,10.5,13,11,2016
2016-09-04,DET,KAN,Detroit Tigers,Kansas City Royals,8.5,9.0,6,5,2016
2016-09-04,HOU,TEX,Houston Astros,Texas Rangers,9.0,9.0,7,6,2016
2016-09-04,BOS,OAK,Boston Red Sox,Oakland Athletics,8.5,8.5,0,1,2016
2016-09-04,LAA,SEA,Los Angeles Angels,Seattle Mariners,8.0,8.0,4,2,2016
2016-09-04,MIA,CLE,Miami Marlins,Cleveland Guardians,8.5,8.5,5,6,2016
2016-09-05,PHI,MIA,Philadelphia Phillies,Miami Marlins,8.5,8.0,6,2,2016
2016-09-05,NYM,CIN,New York Mets,Cincinnati Reds,9.0,9.0,5,0,2016
2016-09-05,CUB,MIL,Chicago Cubs,Milwaukee Brewers,8.0,8.0,7,2,2016
2016-09-05,STL,PIT,St. Louis Cardinals,Pittsburgh Pirates,8.5,8.5,12,6,2016
2016-09-05,ATL,WAS,Atlanta Braves,Washington Nationals,7.5,7.5,4,6,2016
2016-09-05,SFO,COL,San Francisco Giants,Colorado Rockies,11.5,13.0,0,6,2016
2016-09-05,ARI,LOS,Arizona Diamondbacks,LOS,7.0,7.5,2,10,2016
2016-09-05,TOR,NYY,Toronto Blue Jays,New York Yankees,8.5,8.5,3,5,2016
2016-09-05,BAL,TAM,Baltimore Orioles,Tampa Bay Rays,9.0,8.5,7,3,2016
2016-09-05,KAN,MIN,Kansas City Royals,Minnesota Twins,9.0,9.0,11,5,2016
2016-09-05,LAA,OAK,Los Angeles Angels,Oakland Athletics,9.0,9.0,10,7,2016
2016-09-05,DET,CWS,Detroit Tigers,Chicago White Sox,7.5,8.0,5,3,2016
2016-09-05,TEX,SEA,Texas Rangers,Seattle Mariners,7.5,7.5,6,14,2016
2016-09-05,HOU,CLE,Houston Astros,Cleveland Guardians,8.5,9.0,6,2,2016
2016-09-05,BOS,SDG,Boston Red Sox,San Diego Padres,8.0,8.0,1,2,2016
2016-09-06,ATL,WAS,Atlanta Braves,Washington Nationals,8.5,9.0,7,9,2016
2016-09-06,STL,PIT,St. Louis Cardinals,Pittsburgh Pirates,8.5,8.5,9,7,2016
2016-09-06,NYM,CIN,New York Mets,Cincinnati Reds,9.0,9.0,5,3,2016
2016-09-06,PHI,MIA,Philadelphia Phillies,Miami Marlins,8.5,8.0,4,3,2016
2016-09-06,CUB,MIL,Chicago Cubs,Milwaukee Brewers,9.0,9.0,5,12,2016
2016-09-06,SFO,COL,San Francisco Giants,Colorado Rockies,11.5,11.0,3,2,2016
2016-09-06,ARI,LOS,Arizona Diamondbacks,LOS,8.5,8.0,2,5,2016
2016-09-06,TOR,NYY,Toronto Blue Jays,New York Yankees,8.5,9.0,6,7,2016
2016-09-06,BAL,TAM,Baltimore Orioles,Tampa Bay Rays,8.5,8.0,11,2,2016
2016-09-06,HOU,CLE,Houston Astros,Cleveland Guardians,7.5,8.5,4,3,2016
2016-09-06,DET,CWS,Detroit Tigers,Chicago White Sox,9.5,9.5,0,2,2016
2016-09-06,KAN,MIN,Kansas City Royals,Minnesota Twins,8.5,9.0,10,3,2016
2016-09-06,LAA,OAK,Los Angeles Angels,Oakland Athletics,8.5,9.0,2,3,2016
2016-09-06,TEX,SEA,Texas Rangers,Seattle Mariners,8.5,8.5,10,7,2016
2016-09-06,BOS,SDG,Boston Red Sox,San Diego Padres,8.5,8.5,5,1,2016
2016-09-07,NYM,CIN,New York Mets,Cincinnati Reds,8.0,7.5,6,3,2016
2016-09-07,STL,PIT,St. Louis Cardinals,Pittsburgh Pirates,8.0,8.5,3,4,2016
2016-09-07,ATL,WAS,Atlanta Braves,Washington Nationals,8.0,8.5,4,5,2016
2016-09-07,PHI,MIA,Philadelphia Phillies,Miami Marlins,8.0,8.0,0,6,2016
2016-09-07,CUB,MIL,Chicago Cubs,Milwaukee Brewers,9.0,9.5,1,2,2016
2016-09-07,SFO,COL,San Francisco Giants,Colorado Rockies,12.0,11.5,5,6,2016
2016-09-07,ARI,LOS,Arizona Diamondbacks,LOS,8.0,7.5,1,3,2016
2016-09-07,BAL,TAM,Baltimore Orioles,Tampa Bay Rays,8.0,7.5,6,7,2016
2016-09-07,DET,CWS,Detroit Tigers,Chicago White Sox,9.0,9.0,4,7,2016
2016-09-07,LAA,OAK,Los Angeles Angels,Oakland Athletics,9.0,8.5,1,4,2016
2016-09-07,TOR,NYY,Toronto Blue Jays,New York Yankees,9.0,9.0,0,2,2016
2016-09-07,HOU,CLE,Houston Astros,Cleveland Guardians,8.5,8.5,5,6,2016
2016-09-07,KAN,MIN,Kansas City Royals,Minnesota Twins,9.0,8.5,5,6,2016
2016-09-07,TEX,SEA,Texas Rangers,Seattle Mariners,8.5,9.0,3,8,2016
2016-09-07,BOS,SDG,Boston Red Sox,San Diego Padres,7.5,7.5,7,2,2016
2016-09-08,PHI,WAS,Philadelphia Phillies,Washington Nationals,8.5,9.5,4,1,2016
2016-09-08,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,8.0,8.5,1,4,2016
2016-09-08,MIL,STL,Milwaukee Brewers,St. Louis Cardinals,8.0,8.0,12,5,2016
2016-09-08,COL,SDG,Colorado Rockies,San Diego Padres,8.0,8.0,1,14,2016
2016-09-08,HOU,CLE,Houston Astros,Cleveland Guardians,8.5,9.0,7,10,2016
2016-09-08,TAM,NYY,Tampa Bay Rays,New York Yankees,8.5,8.5,4,5,2016
2016-09-08,TEX,SEA,Texas Rangers,Seattle Mariners,8.5,8.5,3,6,2016
2016-09-09,PHI,WAS,Philadelphia Phillies,Washington Nationals,9.0,9.0,4,5,2016
2016-09-09,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,9.0,9.0,4,3,2016
2016-09-09,LOS,MIA,LOS,Miami Marlins,6.5,6.0,1,4,2016
2016-09-09,NYM,ATL,New York Mets,Atlanta Braves,8.0,8.5,6,4,2016
2016-09-09,MIL,STL,Milwaukee Brewers,St. Louis Cardinals,8.0,8.0,3,4,2016
2016-09-09,SFO,ARI,San Francisco Giants,Arizona Diamondbacks,8.5,9.5,6,6,2016
2016-09-09,COL,SDG,Colorado Rockies,San Diego Padres,8.5,8.0,4,1,2016
2016-09-09,TAM,NYY,Tampa Bay Rays,New York Yankees,8.5,8.5,5,7,2016
2016-09-09,BOS,TOR,Boston Red Sox,Toronto Blue Jays,8.5,9.0,13,3,2016
2016-09-09,BAL,DET,Baltimore Orioles,Detroit Tigers,8.5,8.5,3,4,2016
2016-09-09,KAN,CWS,Kansas City Royals,Chicago White Sox,8.5,7.5,2,7,2016
2016-09-09,CLE,MIN,Cleveland Guardians,Minnesota Twins,9.0,8.5,5,4,2016
2016-09-09,TEX,LAA,Texas Rangers,Los Angeles Angels,8.5,7.5,2,1,2016
2016-09-09,SEA,OAK,Seattle Mariners,Oakland Athletics,8.5,8.5,3,2,2016
2016-09-09,CUB,HOU,Chicago Cubs,Houston Astros,8.0,8.0,2,0,2016
2016-09-10,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,9.0,9.0,8,7,2016
2016-09-10,PHI,WAS,Philadelphia Phillies,Washington Nationals,7.5,7.0,0,3,2016
2016-09-10,NYM,ATL,New York Mets,Atlanta Braves,8.5,9.0,3,4,2016
2016-09-10,LOS,MIA,LOS,Miami Marlins,8.0,7.5,5,0,2016
2016-09-10,MIL,STL,Milwaukee Brewers,St. Louis Cardinals,8.5,8.5,1,5,2016
2016-09-10,SFO,ARI,San Francisco Giants,Arizona Diamondbacks,8.5,9.0,11,3,2016
2016-09-10,COL,SDG,Colorado Rockies,San Diego Padres,8.0,8.0,3,6,2016
2016-09-10,TAM,NYY,Tampa Bay Rays,New York Yankees,7.5,8.0,1,5,2016
2016-09-10,BOS,TOR,Boston Red Sox,Toronto Blue Jays,9.0,9.5,2,3,2016
2016-09-10,SEA,OAK,Seattle Mariners,Oakland Athletics,8.0,8.0,14,3,2016
2016-09-10,BAL,DET,Baltimore Orioles,Detroit Tigers,9.5,10.0,11,3,2016
2016-09-10,CLE,MIN,Cleveland Guardians,Minnesota Twins,9.0,9.5,1,2,2016
2016-09-10,KAN,CWS,Kansas City Royals,Chicago White Sox,9.5,9.5,6,5,2016
2016-09-10,TEX,LAA,Texas Rangers,Los Angeles Angels,8.5,9.0,8,5,2016
2016-09-10,CUB,HOU,Chicago Cubs,Houston Astros,8.5,7.5,1,2,2016
2016-09-11,LOS,MIA,LOS,Miami Marlins,8.0,7.5,0,3,2016
2016-09-11,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,9.0,8.5,8,0,2016
2016-09-11,NYM,ATL,New York Mets,Atlanta Braves,9.0,9.0,10,3,2016
2016-09-11,PHI,WAS,Philadelphia Phillies,Washington Nationals,9.0,8.5,2,3,2016
2016-09-11,MIL,STL,Milwaukee Brewers,St. Louis Cardinals,8.5,8.5,2,1,2016
2016-09-11,SFO,ARI,San Francisco Giants,Arizona Diamondbacks,9.0,9.5,5,3,2016
2016-09-11,COL,SDG,Colorado Rockies,San Diego Padres,8.0,9.0,3,2,2016
2016-09-11,TAM,NYY,Tampa Bay Rays,New York Yankees,9.0,10.0,4,2,2016
2016-09-11,BOS,TOR,Boston Red Sox,Toronto Blue Jays,9.5,9.0,11,8,2016
2016-09-11,BAL,DET,Baltimore Orioles,Detroit Tigers,8.5,8.0,3,1,2016
2016-09-11,KAN,CWS,Kansas City Royals,Chicago White Sox,8.0,7.5,2,0,2016
2016-09-11,CLE,MIN,Cleveland Guardians,Minnesota Twins,9.0,8.5,7,1,2016
2016-09-11,TEX,LAA,Texas Rangers,Los Angeles Angels,9.5,9.5,2,3,2016
2016-09-11,SEA,OAK,Seattle Mariners,Oakland Athletics,9.0,9.0,3,2,2016
2016-09-11,CUB,HOU,Chicago Cubs,Houston Astros,7.5,7.5,9,5,2016
2016-09-12,PIT,PHI,Pittsburgh Pirates,Philadelphia Phillies,8.0,7.5,2,6,2016
2016-09-12,NYM,WAS,New York Mets,Washington Nationals,9.0,9.5,1,8,2016
2016-09-12,MIA,ATL,Miami Marlins,Atlanta Braves,8.5,8.5,7,12,2016
2016-09-12,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,8.5,9.0,0,3,2016
2016-09-12,CUB,STL,Chicago Cubs,St. Louis Cardinals,8.0,7.5,4,1,2016
2016-09-12,COL,ARI,Colorado Rockies,Arizona Diamondbacks,9.5,10.0,9,12,2016
2016-09-12,SDG,SFO,San Diego Padres,San Francisco Giants,8.0,8.5,4,0,2016
2016-09-12,TAM,TOR,Tampa Bay Rays,Toronto Blue Jays,9.0,9.0,2,3,2016
2016-09-12,BAL,BOS,Baltimore Orioles,Boston Red Sox,9.5,9.5,2,12,2016
2016-09-12,MIN,DET,Minnesota Twins,Detroit Tigers,9.0,9.0,2,4,2016
2016-09-12,OAK,KAN,Oakland Athletics,Kansas City Royals,8.5,9.0,16,3,2016
2016-09-12,CLE,CWS,Cleveland Guardians,Chicago White Sox,8.5,8.0,4,11,2016
2016-09-12,TEX,HOU,Texas Rangers,Houston Astros,9.0,9.5,4,3,2016
2016-09-12,SEA,LAA,Seattle Mariners,Los Angeles Angels,9.0,9.0,8,1,2016
2016-09-12,LOS,NYY,LOS,New York Yankees,9.0,8.5,8,2,2016
2016-09-13,NYM,WAS,New York Mets,Washington Nationals,7.5,8.0,4,3,2016
2016-09-13,PIT,PHI,Pittsburgh Pirates,Philadelphia Phillies,8.5,9.0,5,3,2016
2016-09-13,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,8.5,9.0,4,6,2016
2016-09-13,MIA,ATL,Miami Marlins,Atlanta Braves,9.0,9.0,7,5,2016
2016-09-13,CUB,STL,Chicago Cubs,St. Louis Cardinals,8.5,8.5,2,4,2016
2016-09-13,COL,ARI,Colorado Rockies,Arizona Diamondbacks,9.5,10.0,4,11,2016
2016-09-13,SDG,SFO,San Diego Padres,San Francisco Giants,8.0,8.0,6,4,2016
2016-09-13,TAM,TOR,Tampa Bay Rays,Toronto Blue Jays,9.0,9.0,6,2,2016
2016-09-13,BAL,BOS,Baltimore Orioles,Boston Red Sox,9.5,10.0,6,3,2016
2016-09-13,MIN,DET,Minnesota Twins,Detroit Tigers,9.0,9.0,8,1,2016
2016-09-13,OAK,KAN,Oakland Athletics,Kansas City Royals,8.0,8.0,5,4,2016
2016-09-13,CLE,CWS,Cleveland Guardians,Chicago White Sox,8.5,8.0,1,8,2016
2016-09-13,TEX,HOU,Texas Rangers,Houston Astros,9.5,9.0,3,2,2016
2016-09-13,SEA,LAA,Seattle Mariners,Los Angeles Angels,9.0,9.0,8,0,2016
2016-09-13,LOS,NYY,LOS,New York Yankees,8.5,8.0,0,3,2016
2016-09-14,CUB,STL,Chicago Cubs,St. Louis Cardinals,7.5,7.0,7,0,2016
2016-09-14,SDG,SFO,San Diego Padres,San Francisco Giants,7.5,7.5,3,1,2016
2016-09-14,NYM,WAS,New York Mets,Washington Nationals,9.0,9.0,0,1,2016
2016-09-14,PIT,PHI,Pittsburgh Pirates,Philadelphia Phillies,8.5,9.0,2,6,2016
2016-09-14,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,9.0,9.0,7,0,2016
2016-09-14,MIA,ATL,Miami Marlins,Atlanta Braves,7.0,7.0,7,5,2016
2016-09-14,COL,ARI,Colorado Rockies,Arizona Diamondbacks,10.0,10.5,6,11,2016
2016-09-14,TAM,TOR,Tampa Bay Rays,Toronto Blue Jays,9.0,8.5,8,1,2016
2016-09-14,BAL,BOS,Baltimore Orioles,Boston Red Sox,9.0,9.5,1,0,2016
2016-09-14,MIN,DET,Minnesota Twins,Detroit Tigers,9.5,9.0,6,9,2016
2016-09-14,OAK,KAN,Oakland Athletics,Kansas City Royals,8.0,7.5,8,0,2016
2016-09-14,CLE,CWS,Cleveland Guardians,Chicago White Sox,8.5,8.5,6,1,2016
2016-09-14,TEX,HOU,Texas Rangers,Houston Astros,8.0,8.5,4,8,2016
2016-09-14,SEA,LAA,Seattle Mariners,Los Angeles Angels,8.5,8.5,2,1,2016
2016-09-14,LOS,NYY,LOS,New York Yankees,7.5,7.0,2,0,2016
2016-09-15,PIT,PHI,Pittsburgh Pirates,Philadelphia Phillies,8.5,8.0,15,2,2016
2016-09-15,MIL,CUB,Milwaukee Brewers,Chicago Cubs,9.0,9.0,5,4,2016
2016-09-15,LOS,ARI,LOS,Arizona Diamondbacks,9.0,10.0,3,7,2016
2016-09-15,STL,SFO,St. Louis Cardinals,San Francisco Giants,7.5,7.0,2,6,2016
2016-09-15,MIN,DET,Minnesota Twins,Detroit Tigers,9.5,9.5,5,1,2016
2016-09-15,CLE,CWS,Cleveland Guardians,Chicago White Sox,10.0,9.5,1,2,2016
2016-09-15,TAM,BAL,Tampa Bay Rays,Baltimore Orioles,9.0,9.0,7,6,2016
2016-09-15,NYY,BOS,New York Yankees,Boston Red Sox,9.0,8.0,5,7,2016
2016-09-15,OAK,KAN,Oakland Athletics,Kansas City Royals,9.0,9.0,14,5,2016
2016-09-15,TOR,LAA,Toronto Blue Jays,Los Angeles Angels,9.0,9.0,7,2,2016
2016-09-16,MIL,CUB,Milwaukee Brewers,Chicago Cubs,9.5,9.0,4,5,2016
2016-09-16,MIA,PHI,Miami Marlins,Philadelphia Phillies,8.5,8.5,3,4,2016
2016-09-16,PIT,CIN,Pittsburgh Pirates,Cincinnati Reds,9.5,10.0,9,7,2016
2016-09-16,WAS,ATL,Washington Nationals,Atlanta Braves,7.5,7.5,7,2,2016
2016-09-16,SDG,COL,San Diego Padres,Colorado Rockies,12.0,12.5,7,8,2016
2016-09-16,LOS,ARI,LOS,Arizona Diamondbacks,9.0,9.0,3,2,2016
2016-09-16,STL,SFO,St. Louis Cardinals,San Francisco Giants,7.5,7.5,2,8,2016
2016-09-16,TAM,BAL,Tampa Bay Rays,Baltimore Orioles,9.0,9.0,4,5,2016
2016-09-16,NYY,BOS,New York Yankees,Boston Red Sox,10.0,10.0,4,7,2016
2016-09-16,DET,CLE,Detroit Tigers,Cleveland Guardians,7.5,8.0,4,11,2016
2016-09-16,OAK,TEX,Oakland Athletics,Texas Rangers,9.0,9.0,6,7,2016
2016-09-16,CWS,KAN,Chicago White Sox,Kansas City Royals,7.0,7.0,7,4,2016
2016-09-16,TOR,LAA,Toronto Blue Jays,Los Angeles Angels,9.0,9.0,5,0,2016
2016-09-16,HOU,SEA,Houston Astros,Seattle Mariners,8.0,8.0,6,0,2016
2016-09-16,MIN,NYM,Minnesota Twins,New York Mets,8.5,8.5,0,3,2016
2016-09-17,WAS,ATL,Washington Nationals,Atlanta Braves,9.5,9.0,3,7,2016
2016-09-17,MIL,CUB,Milwaukee Brewers,Chicago Cubs,9.0,8.5,11,3,2016
2016-09-17,PIT,CIN,Pittsburgh Pirates,Cincinnati Reds,8.5,8.5,10,4,2016
2016-09-17,MIA,PHI,Miami Marlins,Philadelphia Phillies,8.0,8.0,0,8,2016
2016-09-17,LOS,ARI,LOS,Arizona Diamondbacks,10.5,11.0,6,2,2016
2016-09-17,SDG,COL,San Diego Padres,Colorado Rockies,12.0,12.5,0,8,2016
2016-09-17,STL,SFO,St. Louis Cardinals,San Francisco Giants,7.5,7.5,3,2,2016
2016-09-17,NYY,BOS,New York Yankees,Boston Red Sox,9.0,9.5,5,6,2016
2016-09-17,DET,CLE,Detroit Tigers,Cleveland Guardians,8.0,8.0,0,1,2016
2016-09-17,TAM,BAL,Tampa Bay Rays,Baltimore Orioles,9.0,9.0,5,2,2016
2016-09-17,CWS,KAN,Chicago White Sox,Kansas City Royals,9.0,9.0,2,3,2016
2016-09-17,OAK,TEX,Oakland Athletics,Texas Rangers,9.0,9.5,11,2,2016
2016-09-17,TOR,LAA,Toronto Blue Jays,Los Angeles Angels,9.0,9.0,1,6,2016
2016-09-17,HOU,SEA,Houston Astros,Seattle Mariners,8.5,8.0,2,1,2016
2016-09-17,MIN,NYM,Minnesota Twins,New York Mets,8.0,8.0,2,3,2016
2016-09-17,PIT,CIN,Pittsburgh Pirates,Cincinnati Reds,9.0,9.0,7,3,2016
2016-09-18,PIT,CIN,Pittsburgh Pirates,Cincinnati Reds,8.5,8.5,4,7,2016
2016-09-18,MIA,PHI,Miami Marlins,Philadelphia Phillies,8.5,9.0,5,4,2016
2016-09-18,WAS,ATL,Washington Nationals,Atlanta Braves,9.0,9.0,2,6,2016
2016-09-18,MIL,CUB,Milwaukee Brewers,Chicago Cubs,8.5,8.5,3,1,2016
2016-09-18,STL,SFO,St. Louis Cardinals,San Francisco Giants,8.0,8.5,3,0,2016
2016-09-18,SDG,COL,San Diego Padres,Colorado Rockies,12.5,12.5,3,6,2016
2016-09-18,LOS,ARI,LOS,Arizona Diamondbacks,10.0,9.0,9,10,2016
2016-09-18,NYY,BOS,New York Yankees,Boston Red Sox,9.5,9.0,4,5,2016
2016-09-18,DET,CLE,Detroit Tigers,Cleveland Guardians,9.0,9.0,9,5,2016
2016-09-18,TAM,BAL,Tampa Bay Rays,Baltimore Orioles,9.0,9.0,1,2,2016
2016-09-18,CWS,KAN,Chicago White Sox,Kansas City Royals,8.0,7.5,3,10,2016
2016-09-18,OAK,TEX,Oakland Athletics,Texas Rangers,10.5,11.0,5,2,2016
2016-09-18,TOR,LAA,Toronto Blue Jays,Los Angeles Angels,9.0,9.5,0,4,2016
2016-09-18,HOU,SEA,Houston Astros,Seattle Mariners,8.5,9.0,3,7,2016
2016-09-18,MIN,NYM,Minnesota Twins,New York Mets,8.0,8.5,2,3,2016
2016-09-19,WAS,MIA,Washington Nationals,Miami Marlins,8.5,8.5,3,4,2016
2016-09-19,ATL,NYM,Atlanta Braves,New York Mets,7.0,7.0,7,3,2016
2016-09-19,CIN,CUB,Cincinnati Reds,Chicago Cubs,10.0,9.5,2,5,2016
2016-09-19,STL,COL,St. Louis Cardinals,Colorado Rockies,11.5,11.0,5,3,2016
2016-09-19,ARI,SDG,Arizona Diamondbacks,San Diego Padres,8.5,8.5,2,3,2016
2016-09-19,SFO,LOS,San Francisco Giants,LOS,6.0,5.5,1,2,2016
2016-09-19,CWS,KAN,Chicago White Sox,Kansas City Royals,8.5,8.5,3,8,2016
2016-09-19,BOS,BAL,Boston Red Sox,Baltimore Orioles,9.0,9.0,5,2,2016
2016-09-19,LAA,TEX,Los Angeles Angels,Texas Rangers,10.0,10.5,2,3,2016
2016-09-19,HOU,OAK,Houston Astros,Oakland Athletics,8.5,8.0,4,2,2016
2016-09-19,TOR,SEA,Toronto Blue Jays,Seattle Mariners,8.5,8.5,3,2,2016
2016-09-20,ATL,NYM,Atlanta Braves,New York Mets,8.0,8.0,5,4,2016
2016-09-20,WAS,MIA,Washington Nationals,Miami Marlins,7.0,7.0,0,1,2016
2016-09-20,CIN,CUB,Cincinnati Reds,Chicago Cubs,8.5,8.0,1,6,2016
2016-09-20,PIT,MIL,Pittsburgh Pirates,Milwaukee Brewers,9.0,9.0,6,3,2016
2016-09-20,STL,COL,St. Louis Cardinals,Colorado Rockies,12.0,12.0,10,5,2016
2016-09-20,ARI,SDG,Arizona Diamondbacks,San Diego Padres,8.5,8.5,2,5,2016
2016-09-20,SFO,LOS,San Francisco Giants,LOS,7.0,7.0,2,0,2016
2016-09-20,BOS,BAL,Boston Red Sox,Baltimore Orioles,9.0,8.5,5,2,2016
2016-09-20,NYY,TAM,New York Yankees,Tampa Bay Rays,7.5,7.0,5,3,2016
2016-09-20,KAN,CLE,Kansas City Royals,Cleveland Guardians,9.0,8.5,1,2,2016
2016-09-20,LAA,TEX,Los Angeles Angels,Texas Rangers,10.5,10.5,4,5,2016
2016-09-20,DET,MIN,Detroit Tigers,Minnesota Twins,9.5,9.5,8,1,2016
2016-09-20,HOU,OAK,Houston Astros,Oakland Athletics,8.0,7.5,2,1,2016
2016-09-20,TOR,SEA,Toronto Blue Jays,Seattle Mariners,8.0,7.5,10,2,2016
2016-09-20,CWS,PHI,Chicago White Sox,Philadelphia Phillies,9.5,9.0,6,7,2016
2016-09-21,STL,COL,St. Louis Cardinals,Colorado Rockies,12.5,12.5,1,11,2016
2016-09-21,ATL,NYM,Atlanta Braves,New York Mets,8.5,8.5,4,3,2016
2016-09-21,WAS,MIA,Washington Nationals,Miami Marlins,7.5,7.5,8,3,2016
2016-09-21,CIN,CUB,Cincinnati Reds,Chicago Cubs,9.0,9.0,2,9,2016
2016-09-21,PIT,MIL,Pittsburgh Pirates,Milwaukee Brewers,9.0,9.0,4,1,2016
2016-09-21,ARI,SDG,Arizona Diamondbacks,San Diego Padres,7.5,7.5,3,2,2016
2016-09-21,SFO,LOS,San Francisco Giants,LOS,7.5,7.5,3,9,2016
2016-09-21,HOU,OAK,Houston Astros,Oakland Athletics,8.5,8.0,6,5,2016
2016-09-21,TOR,SEA,Toronto Blue Jays,Seattle Mariners,8.0,8.0,1,2,2016
2016-09-21,BOS,BAL,Boston Red Sox,Baltimore Orioles,10.0,10.0,5,1,2016
2016-09-21,NYY,TAM,New York Yankees,Tampa Bay Rays,7.0,7.0,11,5,2016
2016-09-21,KAN,CLE,Kansas City Royals,Cleveland Guardians,7.5,7.5,3,4,2016
2016-09-21,LAA,TEX,Los Angeles Angels,Texas Rangers,10.0,11.0,5,4,2016
2016-09-21,CWS,PHI,Chicago White Sox,Philadelphia Phillies,7.5,7.0,3,8,2016
2016-09-22,ATL,MIA,Atlanta Braves,Miami Marlins,8.5,9.0,6,3,2016
2016-09-22,PHI,NYM,Philadelphia Phillies,New York Mets,8.0,8.0,8,9,2016
2016-09-22,PIT,MIL,Pittsburgh Pirates,Milwaukee Brewers,9.5,9.0,1,3,2016
2016-09-22,SFO,SDG,San Francisco Giants,San Diego Padres,8.0,7.5,2,1,2016
2016-09-22,COL,LOS,Colorado Rockies,LOS,8.0,8.0,4,7,2016
2016-09-22,BOS,BAL,Boston Red Sox,Baltimore Orioles,8.5,8.5,5,3,2016
2016-09-22,NYY,TAM,New York Yankees,Tampa Bay Rays,8.0,8.0,0,2,2016
2016-09-22,KAN,CLE,Kansas City Royals,Cleveland Guardians,9.0,8.5,2,5,2016
2016-09-22,DET,MIN,Detroit Tigers,Minnesota Twins,8.5,7.5,4,2,2016
2016-09-22,LAA,HOU,Los Angeles Angels,Houston Astros,8.5,8.5,2,0,2016
2016-09-22,DET,MIN,Detroit Tigers,Minnesota Twins,10.0,10.0,9,2,2016
2016-09-23,STL,CUB,St. Louis Cardinals,Chicago Cubs,7.0,7.5,0,5,2016
2016-09-23,WAS,PIT,Washington Nationals,Pittsburgh Pirates,8.5,8.0,5,6,2016
2016-09-23,ATL,MIA,Atlanta Braves,Miami Marlins,8.5,8.5,3,2,2016
2016-09-23,PHI,NYM,Philadelphia Phillies,New York Mets,7.5,8.0,5,10,2016
2016-09-23,CIN,MIL,Cincinnati Reds,Milwaukee Brewers,8.5,8.0,4,5,2016
2016-09-23,COL,LOS,Colorado Rockies,LOS,7.5,7.5,2,5,2016
2016-09-23,SFO,SDG,San Francisco Giants,San Diego Padres,8.5,8.0,2,7,2016
2016-09-23,NYY,TOR,New York Yankees,Toronto Blue Jays,9.5,9.5,0,9,2016
2016-09-23,BOS,TAM,Boston Red Sox,Tampa Bay Rays,7.5,7.5,2,1,2016
2016-09-23,KAN,DET,Kansas City Royals,Detroit Tigers,8.0,8.0,3,8,2016
2016-09-23,CWS,CLE,Chicago White Sox,Cleveland Guardians,8.5,9.0,4,10,2016
2016-09-23,LAA,HOU,Los Angeles Angels,Houston Astros,9.0,9.0,10,6,2016
2016-09-23,SEA,MIN,Seattle Mariners,Minnesota Twins,9.0,9.0,10,1,2016
2016-09-23,TEX,OAK,Texas Rangers,Oakland Athletics,8.0,8.0,3,0,2016
2016-09-23,ARI,BAL,Arizona Diamondbacks,Baltimore Orioles,10.0,10.5,2,3,2016
2016-09-24,STL,CUB,St. Louis Cardinals,Chicago Cubs,8.0,8.0,10,4,2016
2016-09-24,WAS,PIT,Washington Nationals,Pittsburgh Pirates,8.5,8.0,6,1,2016
2016-09-24,ATL,MIA,Atlanta Braves,Miami Marlins,8.5,8.5,4,6,2016
2016-09-24,PHI,NYM,Philadelphia Phillies,New York Mets,7.0,8.5,10,8,2016
2016-09-24,CIN,MIL,Cincinnati Reds,Milwaukee Brewers,9.0,9.0,6,1,2016
2016-09-24,SFO,SDG,San Francisco Giants,San Diego Padres,7.0,7.0,9,6,2016
2016-09-24,COL,LOS,Colorado Rockies,LOS,6.0,6.5,1,14,2016
2016-09-24,NYY,TOR,New York Yankees,Toronto Blue Jays,9.0,8.5,0,3,2016
2016-09-24,TEX,OAK,Texas Rangers,Oakland Athletics,9.0,8.0,5,0,2016
2016-09-24,BOS,TAM,Boston Red Sox,Tampa Bay Rays,8.0,8.0,6,4,2016
2016-09-24,LAA,HOU,Los Angeles Angels,Houston Astros,9.0,8.5,10,4,2016
2016-09-24,CWS,CLE,Chicago White Sox,Cleveland Guardians,8.5,8.5,8,1,2016
2016-09-24,KAN,DET,Kansas City Royals,Detroit Tigers,9.0,8.0,7,4,2016
2016-09-24,SEA,MIN,Seattle Mariners,Minnesota Twins,9.5,9.5,2,3,2016
2016-09-24,ARI,BAL,Arizona Diamondbacks,Baltimore Orioles,9.5,9.0,1,6,2016
2016-09-25,PHI,NYM,Philadelphia Phillies,New York Mets,8.5,8.5,0,17,2016
2016-09-25,WAS,PIT,Washington Nationals,Pittsburgh Pirates,8.0,8.0,10,7,2016
